,1,6,8,11,12,13,15,16,17,18,20,22,27,29,31,40,42,43,45,47,51,53,58,64,65,68,69,72,73,74,75,77,78,79,80,82,83,85,86,91,97,98,100,105,107,113,116,118,119,120,122,123,124,125,132,133,136,137,141,144,145,146,147,148,149,155,159,161,162,164,169,174,177,182,187,188
1,0.9999999999991296,0.8254121455560223,0.8005463264116784,0.819707396086977,0.8422070848504127,0.8327202362556665,0.8598014606867523,0.8502378840011043,0.851237234060317,0.8152766942241741,0.8320491871172208,0.8222690812452546,0.8349953334083082,0.8800967333909293,0.8609656377925685,0.8240428414191427,0.8470049730662771,0.8296024118083258,0.8364163825739773,0.8468742576511085,0.8174383874656044,0.8625677305762632,0.8102853693425974,0.8403728240371718,0.8566307515830439,0.8731289610764023,0.847832631839242,0.8503262544341702,0.8172684930566672,0.8548169195542401,0.8414360189392432,0.8456226367514875,0.8188293518521604,0.8321314700992737,0.8356704509610822,0.8318329294218514,0.8441593559485306,0.8551938274249495,0.833106620116681,0.8884460597906528,0.8231677431263337,0.8191892400324334,0.8584279787498644,0.8360049739394576,0.8452414428903928,0.8275208629401516,0.8189432838772379,0.833201842394405,0.8422341985882192,0.8299851928604645,0.8374376137586075,0.8489238277905419,0.8193596120968897,0.8579744088237915,0.8335357672058268,0.8460826644992631,0.8325154630154143,0.8359072536613269,0.8818485690286889,0.8526428467712183,0.8243520322117266,0.8356628166953987,0.8541021939449938,0.8252430358112183,0.8382826579663487,0.845265718304819,0.8199670725458839,0.8429613880393768,0.8242023956543637,0.8298607927848777,0.8231293195349781,0.8235997416668392,0.8520079136180414,0.826880510792844,0.8554039828301531,0.8686681134865846
6,0.8263404928035558,0.9999999999975338,0.8335802999143511,0.8497814735263144,0.8548296157538515,0.8478885995713452,0.8471245772606975,0.8408859641720207,0.8510717157582951,0.8492253656832625,0.8466997933343384,0.8334744185109849,0.8744563176890722,0.860962990286144,0.8459939030056673,0.8446164398487889,0.8529934049475106,0.8650747587778642,0.8197668886839271,0.831431538933408,0.8637909381520338,0.8543791035738637,0.8573322739654796,0.8366836306504252,0.8273071756996018,0.8682091997907585,0.8323370723181158,0.8619324141533897,0.840720685221684,0.8525622762321645,0.8704526069767824,0.8451800206570027,0.8420745351108629,0.87002621131532,0.8556887382317463,0.8553278204846569,0.8223594797005283,0.8452127593325724,0.8591950409042006,0.8490537977396536,0.8158085304289843,0.8453541693975599,0.8367396203681414,0.857307964640148,0.8468785540845438,0.8526226574092339,0.8438843601695271,0.858900723660117,0.8300464786567108,0.8436041558945037,0.8600377161983549,0.8420883378832689,0.8527811133737159,0.844211865600442,0.8592169725335463,0.8416437994290785,0.8140229002442143,0.8704711893553068,0.8607909621775647,0.8350267369744506,0.8455767994311456,0.8556557999828616,0.8528115597608122,0.8577413315570058,0.8401562676214053,0.856239845181896,0.8436596040373041,0.819785622396751,0.8587681326103709,0.8588720921241993,0.8390513632258402,0.8409840236112776,0.8358188560292474,0.8431175421964255,0.8376667785303895,0.8572852812011635
8,0.8275729662910831,0.851837442824889,0.9999999999977504,0.8466034134523096,0.847871013240101,0.8431473153831134,0.8514782918268545,0.835435517674779,0.8390594327478279,0.8542556122969043,0.837176026879964,0.8307715671201946,0.8613211833855908,0.8652492699256038,0.834582706002924,0.850097589643589,0.8594046246519536,0.8724381593048934,0.8164830592316029,0.8246144303170463,0.841270180081245,0.8569294358355185,0.8368737953080466,0.8369268265572378,0.8255790443542252,0.874041223028063,0.825246687634546,0.8541365199113631,0.8632028720957338,0.8431871785942454,0.8657436232132099,0.83749142551268,0.8411290547541932,0.8582888433074375,0.8548150731082541,0.846031651277262,0.8239986910484611,0.8343510362046395,0.8580635518231081,0.8442875122414648,0.8107166436111936,0.8502683310620835,0.8281468881717192,0.8520127765924408,0.8452670779763786,0.8547419988035707,0.8421433396891977,0.858451413483101,0.8307480166723421,0.83483872381421,0.8675444803398292,0.833513013425367,0.8618319904022943,0.8377955727820086,0.851750493240983,0.8315983625058117,0.8094703524413519,0.8608237489280651,0.853418535600061,0.8306369866430791,0.8477985445225378,0.8524240323537771,0.8463380672477474,0.8546743357550036,0.8339179595946518,0.8537810533065189,0.860501581083198,0.8080001621669632,0.8543569152625168,0.8591489715926991,0.8504034296573181,0.8340508200002169,0.8276129342344659,0.8414284657524196,0.8345709575750435,0.8565863281228627
11,0.8136512197221089,0.8421584997091354,0.8191593477143282,0.9999999999983008,0.8505213824989123,0.8341634625337143,0.8369760794404266,0.820081779704623,0.8385631149945924,0.8443981723612327,0.8258902232966798,0.8271533719423658,0.8532550190710113,0.8437844242399268,0.8301763894958021,0.8286785034315678,0.8424456974733445,0.8456140631769151,0.8047039447934283,0.8142500269810599,0.8325213457475416,0.8415379693072488,0.8308359691536578,0.826236680845287,0.8069903203659351,0.8555237958014356,0.8126626782840932,0.8475443902844851,0.8328850903675467,0.8390570763207537,0.8578375823503848,0.8312488414452539,0.8438515632999181,0.8403247997116615,0.8461389542036721,0.8453222440272316,0.8070972118405596,0.827307501526508,0.8539378954817994,0.8345744476624527,0.7959174010648087,0.8266874515805936,0.814917733104226,0.8595319131066532,0.8316111134081617,0.8565739853509935,0.822154835999228,0.8373592609475828,0.8083540971912109,0.8342451164384239,0.8423350897025688,0.8298083941476004,0.841314862092061,0.8274228831812919,0.8433692925202859,0.8196703028653577,0.8002356790577468,0.8605985627139258,0.8449589737307245,0.8190019205654151,0.8501138358757178,0.851899200124185,0.841911176613375,0.8602992487992601,0.8320511477826025,0.8442555422380208,0.8464486630055597,0.8023293509589644,0.838248373827395,0.859852576897855,0.8380537526390309,0.8287066962728871,0.8113823098689462,0.8419979523881499,0.8206967134032587,0.841255219308924
12,0.8339914257207707,0.84636228529951,0.8194839762182693,0.8497030391900793,0.9999999999991972,0.8445362011281403,0.8491225437128884,0.8404562006613419,0.8641356206133741,0.8366216670748511,0.8402330633426313,0.8374270268909075,0.8605071216877515,0.8637261822979894,0.8575917387029933,0.8476829419019832,0.8628593673635641,0.8451489595165996,0.8217950797807813,0.8360875765048266,0.8367973545318057,0.8703741496363138,0.8329934433068419,0.8483246316177098,0.8304215416329284,0.8718223019670583,0.8359813683673855,0.8690161922969292,0.829400643966478,0.870157151615568,0.868739181530256,0.8515447900511147,0.8437263237555017,0.850078491215415,0.8557135080199356,0.8488740460764302,0.8268039355650239,0.8469443430892194,0.8559243341388002,0.8558531757383706,0.8120735158563842,0.8306732331471146,0.8400670074416358,0.8651487449438564,0.8504732651056227,0.855213743745523,0.8302235031511693,0.8489767115153348,0.8306592588718206,0.8507525420203939,0.8474910007267579,0.8494783728001416,0.8367052243065622,0.8477281442622682,0.8504118227493984,0.8432072302890904,0.8197104607951791,0.8594017658929909,0.8626872515431598,0.8393598913214849,0.8454480960382785,0.861478387129755,0.8696629370412721,0.8540617952221217,0.8546903734015427,0.8644472764723872,0.8377913100096731,0.8212687862595267,0.8471645535031038,0.8537170109679317,0.8373367310289802,0.8432093795732143,0.8352059382746053,0.8457619534874652,0.843162789941036,0.8545702347032433
13,0.8307739809880164,0.8455573110993825,0.818884342583962,0.8395320653574848,0.8507102407799908,0.999999999999151,0.8473788421051374,0.8371424728689892,0.844623048053257,0.8422352814632849,0.8555126344751274,0.835974928332442,0.8539027224565224,0.8577818598955627,0.8456868864179071,0.8427442462164731,0.852251696455578,0.8484993698787346,0.8161409307176867,0.839030036950487,0.8398759552314313,0.8524311716792289,0.8265272426974748,0.8372989249930188,0.8237702664401193,0.8679374505417295,0.8294824293102578,0.8762801095732554,0.8327991513496855,0.8521144570602398,0.8687499649421261,0.8460054538169615,0.8365697366147528,0.8575097222268903,0.8613426193339709,0.8644758553083368,0.8227507283670782,0.8523554443160218,0.8568750564605377,0.8522361242334887,0.8210561681352542,0.842200306518465,0.8351075954451345,0.8533402504055622,0.8591592569085852,0.8486793454703572,0.8384331534154851,0.8621090457500341,0.8304649180819138,0.8425352568373871,0.8525894015740753,0.8399834311751344,0.8372270583230375,0.844605151617523,0.8619439944163656,0.8364924870082922,0.8130597677089344,0.8571427355437534,0.8615741400115052,0.8330895802727083,0.8428692179664652,0.8545158167853856,0.8553987250488677,0.8492617143420849,0.8395715984080115,0.862598389853701,0.8353487119632176,0.8152208229492373,0.8499760074459514,0.8519772393230178,0.8334579660932999,0.8568570896271218,0.8306694775414623,0.8420482349524275,0.8361191191886658,0.8508605195162984
15,0.8299908038641594,0.8206375889090232,0.8010468528208204,0.8185294036101688,0.830701243265886,0.8230794334540223,0.9999999999990108,0.8350103458674893,0.8352876369481409,0.816943998651161,0.8247071915749474,0.8245863058633539,0.827063172692122,0.8649291201497848,0.8374415331263839,0.8245107544662464,0.843410330567011,0.8283370226168191,0.8282370791361974,0.821074725389742,0.8146651025214812,0.8553889975444872,0.8038467082312372,0.8285920464737733,0.824124271154823,0.8692663601586529,0.826694734520921,0.8424394333190592,0.8228041523774163,0.8379341634793471,0.8377573439485922,0.8265434193069869,0.8166861980454775,0.8244591401325216,0.829551084557848,0.8285079252206544,0.8431037513078345,0.8290810723455826,0.8300806846238963,0.8489610908418852,0.8054847909739806,0.8203412032312363,0.8253484313749508,0.8329259643682829,0.8296773268125915,0.8267709373696017,0.8191267849356251,0.8315280559347162,0.8291405369701441,0.8230250945381034,0.8468762397728058,0.8354945417546448,0.8183902788694103,0.8359173496827899,0.8286288042770993,0.8243806311198055,0.8145171333748464,0.83459119264322,0.8589887802351736,0.8346694334543973,0.8194659954961697,0.8245716873577251,0.8407051774357338,0.8245825061154416,0.8272280097214956,0.8348395216034347,0.8291230577878395,0.8054470992442964,0.8207282257124827,0.8316357138388402,0.8314484722275766,0.8182718895036385,0.8225780393398469,0.8203142704467207,0.8263911998767519,0.8741688801825509
16,0.8438853062882657,0.8348831245229072,0.8053851116070697,0.8208392044740203,0.8440457612018971,0.8367087689174588,0.8589249144977658,0.9999999999986982,0.8541394657162593,0.8178245708819695,0.8423586468586463,0.8226707336624092,0.8424004222436104,0.8787792212136477,0.8632390794422155,0.8349505178389249,0.8415677752975066,0.8329999139409462,0.8308834743461587,0.8473081830001908,0.8258217683519667,0.8635747899684018,0.8156437755516045,0.8309583904293545,0.8503932217892226,0.8888903675553032,0.8708369450555871,0.8571063172623917,0.8151740843221834,0.8498317243869162,0.847391588948494,0.8542925745652614,0.8159128291296339,0.8407054019373874,0.8347861416208356,0.8325446516039974,0.8357099654041282,0.8586410157900264,0.8358962705078911,0.8676592735213154,0.8360507569757449,0.8185153478326559,0.8492430142163928,0.83994221231119,0.8507236341990313,0.8270026996524793,0.8234379153350312,0.8386431914479404,0.8705230178000423,0.831034800888845,0.8388266842622482,0.8502348283969425,0.8230181469854159,0.8689254781630056,0.8373434621241899,0.8666407381491226,0.8350828399788196,0.8408982827556981,0.8764301723351364,0.8637525777278927,0.8207621458140457,0.8343738447333632,0.8559806151953034,0.8278562688660064,0.8407495480689711,0.8441458733008657,0.8158718992089349,0.8399624113289897,0.8304328828851665,0.8284240891886016,0.8182582859395227,0.8272879421776494,0.8523613900845785,0.8260681651002624,0.8507946419528802,0.8654210517810081
17,0.8294213568492671,0.8307360525531178,0.7947827276549111,0.827494422206649,0.8539705957600134,0.8241634252609645,0.8437419894379685,0.8351606795323566,0.9999999999975324,0.8192129307796818,0.8270264252952755,0.8291075013162444,0.8389272943039714,0.8527923008982482,0.861456637936274,0.8191305240903002,0.8399025183677489,0.8294772312447847,0.8245204797757159,0.8294955130736029,0.819061673610804,0.8537181110468479,0.812047872407542,0.838769356108637,0.826629499868586,0.8548587509339213,0.8300420954220809,0.849710248956829,0.8054981625452001,0.8558780113114564,0.8454141454482592,0.8408197998961222,0.8229076756993805,0.8284894644636428,0.8354967266646034,0.8308346739032655,0.8267091133922045,0.8400332975830697,0.8382212095748051,0.8520479813727873,0.8097934900471322,0.8126851220060298,0.8392582633279136,0.8493085264740374,0.831307575763745,0.8343829857245791,0.8153696771434413,0.8275576246250105,0.8205253697963845,0.8378291055669207,0.8282191357543504,0.8547431234713159,0.8172761490667544,0.8419047006663305,0.82869456042625,0.8368468315266901,0.8195705373215145,0.8404079789059891,0.8640302253476776,0.8387637144347692,0.8297404046284913,0.8387051964731973,0.8574509304775815,0.8355825132311873,0.859778270190159,0.843784547788873,0.8176477652234508,0.8125772140262306,0.8221663274784317,0.8352608966960218,0.8189877399639022,0.8229002125696319,0.8274581186086345,0.8338293459956057,0.8312947952525279,0.8537104068504437
